slack	requirement	datapath_delay	logic_levels	startpoint	endpoint	endpoint_pin_type	start_clock	end_clock	start_slr	end_slr
-1.079	3.332	3.837	2	u_ddr_memory/u_video_framebuffer/u_writer/g_channels[2].u_fifo/pack_count_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[2].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_16/ENBWREN	ENBWREN	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-1.078	3.332	3.421	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_21/ENBWREN	ENBWREN	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-1.073	3.332	4.023	4	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/early_eol_count_reg[4]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.073	3.332	4.023	4	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/early_eol_count_reg[5]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.073	3.332	4.023	4	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/early_eol_count_reg[6]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.073	3.332	4.023	4	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/early_eol_count_reg[7]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.071	3.332	4.030	2	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/state_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/timeout_abort_count_reg[20]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR2
-1.071	3.332	4.030	2	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/state_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/timeout_abort_count_reg[21]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR2
-1.071	3.332	4.030	2	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/state_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/timeout_abort_count_reg[22]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR2
-1.071	3.332	4.030	2	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/state_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/timeout_abort_count_reg[23]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR2
-1.069	3.332	3.895	0	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].capture_resetn_local_sync_reg[1]/C	u_ddr_memory/u_video_framebuffer/u_writer/g_channels[6].u_fifo/pack_data_reg[148]/R	R	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-1.069	3.332	3.895	0	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].capture_resetn_local_sync_reg[1]/C	u_ddr_memory/u_video_framebuffer/u_writer/g_channels[6].u_fifo/pack_data_reg[150]/R	R	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-1.069	3.332	3.895	0	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].capture_resetn_local_sync_reg[1]/C	u_ddr_memory/u_video_framebuffer/u_writer/g_channels[6].u_fifo/pack_data_reg[160]/R	R	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-1.069	3.332	3.895	0	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].capture_resetn_local_sync_reg[1]/C	u_ddr_memory/u_video_framebuffer/u_writer/g_channels[6].u_fifo/pack_data_reg[162]/R	R	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-1.069	3.332	3.895	0	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].capture_resetn_local_sync_reg[1]/C	u_ddr_memory/u_video_framebuffer/u_writer/g_channels[6].u_fifo/pack_data_reg[164]/R	R	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-1.068	3.332	4.019	4	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/early_eol_count_reg[10]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.068	3.332	4.019	4	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/early_eol_count_reg[11]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.068	3.332	4.019	4	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/early_eol_count_reg[8]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.068	3.332	4.019	4	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/early_eol_count_reg[9]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.068	3.332	3.651	3	u_ddr_memory/u_video_framebuffer/u_writer/g_channels[5].u_fifo/u_fifo/xpm_fifo_base_inst/gen_pntr_flags_cc.ngen_full_rst_val.ram_full_i_reg/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[5].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_22/ENBWREN	ENBWREN	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-1.065	3.332	3.526	4	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_17/REGCEB	REGCEB	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-1.062	3.332	4.000	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/resync_frame_count_reg[28]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.062	3.332	4.000	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/resync_frame_count_reg[29]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.062	3.332	4.000	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/resync_frame_count_reg[30]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.062	3.332	4.000	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/resync_frame_count_reg[31]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.062	3.332	3.755	3	u_ddr_memory/u_video_framebuffer/u_writer/g_channels[5].u_fifo/u_fifo/xpm_fifo_base_inst/gen_pntr_flags_cc.ngen_full_rst_val.ram_full_i_reg/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[5].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_22/REGCEB	REGCEB	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-1.062	3.332	4.012	4	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/early_eol_count_reg[16]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.062	3.332	4.012	4	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/early_eol_count_reg[17]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.062	3.332	4.012	4	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/early_eol_count_reg[18]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.062	3.332	4.012	4	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/early_eol_count_reg[19]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.060	3.332	3.997	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/resync_frame_count_reg[20]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.060	3.332	3.997	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/resync_frame_count_reg[21]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.060	3.332	3.997	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/resync_frame_count_reg[22]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.060	3.332	3.997	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/resync_frame_count_reg[23]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.059	3.332	3.852	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_6/REGCEB	REGCEB	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-1.058	3.332	3.889	0	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].capture_resetn_local_sync_reg[1]/C	u_ddr_memory/u_video_framebuffer/u_writer/g_channels[6].u_fifo/pack_data_reg[0]/R	R	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-1.058	3.332	3.889	0	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].capture_resetn_local_sync_reg[1]/C	u_ddr_memory/u_video_framebuffer/u_writer/g_channels[6].u_fifo/pack_data_reg[131]/R	R	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-1.058	3.332	3.889	0	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].capture_resetn_local_sync_reg[1]/C	u_ddr_memory/u_video_framebuffer/u_writer/g_channels[6].u_fifo/pack_data_reg[135]/R	R	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-1.058	3.332	3.889	0	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].capture_resetn_local_sync_reg[1]/C	u_ddr_memory/u_video_framebuffer/u_writer/g_channels[6].u_fifo/pack_data_reg[4]/R	R	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-1.058	3.332	3.889	0	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].capture_resetn_local_sync_reg[1]/C	u_ddr_memory/u_video_framebuffer/u_writer/g_channels[6].u_fifo/pack_data_reg[52]/R	R	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-1.058	3.332	3.889	0	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].capture_resetn_local_sync_reg[1]/C	u_ddr_memory/u_video_framebuffer/u_writer/g_channels[6].u_fifo/pack_data_reg[6]/R	R	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-1.058	3.332	3.994	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/resync_frame_count_reg[24]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.058	3.332	3.994	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/resync_frame_count_reg[25]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.058	3.332	3.994	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/resync_frame_count_reg[26]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.058	3.332	3.994	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/resync_frame_count_reg[27]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.053	3.332	3.935	3	u_ddr_memory/u_video_framebuffer/u_writer/g_channels[2].u_fifo/pack_count_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[2].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_23/REGCEB	REGCEB	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-1.051	3.332	4.002	4	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/early_eol_count_reg[0]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.051	3.332	4.002	4	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/early_eol_count_reg[1]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.051	3.332	4.002	4	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/early_eol_count_reg[2]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.051	3.332	4.002	4	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/early_eol_count_reg[3]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.042	3.332	3.846	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_9/REGCEB	REGCEB	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-1.038	3.332	3.552	4	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_12/REGCEB	REGCEB	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-1.037	3.332	3.976	3	u_ddr_memory/u_video_framebuffer/u_writer/g_channels[2].u_fifo/pack_count_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[2].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_1/REGCEB	REGCEB	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-1.034	3.332	3.777	2	u_ddr_memory/u_video_framebuffer/u_writer/g_channels[2].u_fifo/pack_count_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[2].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_10/ENBWREN	ENBWREN	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-1.032	3.332	3.680	2	u_ddr_memory/u_video_framebuffer/u_writer/g_channels[2].u_fifo/pack_count_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[2].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_22/ENBWREN	ENBWREN	mmcm_clkout0	mmcm_clkout0	SLR1	SLR1
-1.027	3.332	3.820	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_4/REGCEB	REGCEB	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-1.027	3.332	3.830	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_1/REGCEB	REGCEB	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-1.026	3.332	3.435	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_23/ENBWREN	ENBWREN	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-1.026	3.332	3.824	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_18/REGCEB	REGCEB	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-1.026	3.332	3.948	2	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/state_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/padded_beat_count_reg[0]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR2
-1.026	3.332	3.948	2	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/state_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/padded_beat_count_reg[1]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR2
-1.026	3.332	3.948	2	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/state_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/padded_beat_count_reg[2]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR2
-1.026	3.332	3.948	2	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/state_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/padded_beat_count_reg[3]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR2
-1.022	3.332	3.757	1	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_22/ENBWREN	ENBWREN	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-1.018	3.332	3.941	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/state_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/malformed_frame_count_reg[20]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR2
-1.018	3.332	3.941	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/state_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/malformed_frame_count_reg[21]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR2
-1.018	3.332	3.941	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/state_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/malformed_frame_count_reg[22]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR2
-1.018	3.332	3.941	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/state_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/malformed_frame_count_reg[23]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR2
-1.018	3.332	3.941	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/state_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/malformed_frame_count_reg[16]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR2
-1.018	3.332	3.941	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/state_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/malformed_frame_count_reg[17]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR2
-1.018	3.332	3.941	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/state_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/malformed_frame_count_reg[18]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR2
-1.018	3.332	3.941	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/state_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/malformed_frame_count_reg[19]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR2
-1.016	3.332	3.940	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/state_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/malformed_frame_count_reg[12]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR2
-1.016	3.332	3.940	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/state_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/malformed_frame_count_reg[13]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR2
-1.016	3.332	3.940	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/state_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/malformed_frame_count_reg[14]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR2
-1.016	3.332	3.940	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/state_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/malformed_frame_count_reg[15]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR2
-1.016	3.332	3.422	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_cdc/u_fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_20/ENBWREN	ENBWREN	mmcm_clkout0	mmcm_clkout0	SLR2	SLR1
-1.013	3.332	3.949	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/resync_frame_count_reg[12]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.013	3.332	3.949	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/resync_frame_count_reg[13]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.013	3.332	3.949	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/resync_frame_count_reg[14]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.013	3.332	3.949	3	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].capture_resetn_local_sync_reg[1]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[1].u_camera_stream/resync_frame_count_reg[15]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR2	SLR2
-1.012	3.332	3.933	2	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/state_reg[0]/C	u_camera_hdmi/u_camera_subsystem/g_camera_frontend[6].u_camera_stream/padded_beat_count_reg[10]/CE	CE	mmcm_clkout0	mmcm_clkout0	SLR1	SLR2
